avatar,avg_ec_live_uv,avg_ec_video_view_count,category_ids,creator_open_id,follower_count,gmv_range,nickname,selection_region,top_follower_demographics,username,gmv,video_gmv,live_gmv
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/795f518836dd30d178f7da4b02b3e3d9~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=96db44ce&x-expires=1784685600&x-signature=nniJDXcbRfEscOy4cN0wJ16ABoM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '601739', '605196']",PLX90wAAAACOV4AEeERJl-yievH_HBssNuuZKHRKFp5waYrms6HDig,38592,{'formatted_range': '₱10K+'},Ecomobi Passio Philippines,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5833}}",ecomobi.philippines,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/5de5c3eb6c6934395e503a7057b5014f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=5c43c7ce&x-expires=1784685600&x-signature=WxKPQgfcZ1WVQT%2BETRgDr%2FVPcOw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,801,"['601450', '604968', '824328']",mr1eeQAAAACOV4AEeERJl-yievH_HBss0pH1cqbGjG9xvtAz8bipkQ,174419,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Mhima Sol 🌸,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4272}}",mhimasol,"{'amount': '107372.837879', 'currency': 'USD'}","{'amount': '107133.294241', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/442031b11b97ab5a5b1b416641006e74~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=82534667&x-expires=1784685600&x-signature=ZySbid2HV7zVSPDedhvEzBQsoSk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '601739', '605196']",4oQw6gAAAACOV4AEeERJl-yievH_HBss-kpUPZvHIRpmRWmHsVTEKQ,2462,{'formatted_range': '₱10K+'},towviepc47z,PH,"{'age_ranges': ['AGE_RANGE_55_AND_ABOVE'], 'major_gender': {'gender': 'FEMALE', 'percentage': 1548}}",towviepc47z,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/80e84e26c2dbb384d9fd0a8d9dddf0f2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=5352a6a0&x-expires=1784685600&x-signature=9ZXWqZyeisbSIjLh9ujBzqkcxQ0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '601739', '605196']",pq-kkwAAAACOV4AEeERJl-yievH_HBssPTYj65YjnjVAYFUsfiKxhQ,1368,{'formatted_range': '₱10K+'},pknexkevwzulg,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 4130}}",pknexkevwzulg,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/600194813f3c0e091a09523af2dadfa0~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=edb7bb83&x-expires=1784685600&x-signature=7pwaGYQWP63mWCYKe2ddZxShN0o%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,219,"['604968', '600001', '700645']",2e-DFAAAAACOV4AEeERJl-yievH_HBssnPrLJm7kZ86_5JYkY15LDQ,26864,{'formatted_range': '₱10K+'},Daddy MarLonn,PH,"{'age_ranges': ['AGE_RANGE_35_44', 'AGE_RANGE_25_34', 'AGE_RANGE_45_54'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4492}}",trendeezone,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c6a3010d50ac722bafef9d464ea1110b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ccebc081&x-expires=1784685600&x-signature=F%2FHxSlWPUTEl3uTzcAmiw6CuaBs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,2757,"['601450', '700645', '953224']",vKeRsgAAAACOV4AEeERJl-yievH_HBssLzvnOJHWWwEYgDX6RG3_vQ,30386,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Drian 🦇,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 4558}}",driannnxn,"{'amount': '42165.441035', 'currency': 'USD'}","{'amount': '42017.033532', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/535ae83267927bccb178654e4ffbd1c9~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b3044e4e&x-expires=1784685600&x-signature=%2B1zXlQ%2FooMDs2Qc2BYYXvz1miOc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1002,"['601739', '601450', '600001']",klqM0AAAAACOV4AEeERJl-yievH_HBss0aKp3jMRKaepHUq-QZ6BJQ,15262,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Karina.recos,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4444}}",karina.recos,"{'amount': '94318.963925', 'currency': 'USD'}","{'amount': '93947.764345', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/547cb2c598ac991d20a9fa91b3e9367e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=2bc0599a&x-expires=1784685600&x-signature=vCxg1ivn%2FoJZjTRXxfDOUeJKYAA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1799,"['604453', '602118', '604579']",zU_JqwAAAACOV4AEeERJl-yievH_HBss9OGAzKAKcLxZE1aSQQ8-rQ,137860,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Shane Finds Ph,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5454}}",sweetsixtiin,"{'amount': '100209.07463', 'currency': 'USD'}","{'amount': '100128.845069', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/30ba815ba10ff4d868062af2dc57a857~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=94cf6fff&x-expires=1784685600&x-signature=V%2BLriS4qAZOykVDgIqqtCBWwXTU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},15402,12184,"['601450', '601152', '600001']",LAJOhAAAAACOV4AEeERJl-yievH_HBss73sSnidKfkGEzHvJeFm-Zg,606620,{'formatted_range': '₱10K+'},Mommi Chacha,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5340}}",laypwitzee,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/16020165c7c6f523446558183d3e330e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3bf175bc&x-expires=1784685600&x-signature=Q7KXxD7W1NjapEGMx3p5DUD6kns%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '605196', '601739']",zeWLhQAAAACOV4AEeERJl-yievH_HBssnZKpTMY_04tbjLrye9tCIA,1875,{'formatted_range': '₱10K+'},fixexjecthq,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 1510}}",fixexjecthq,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9bf634fa6675a7286bcfb52334269ecd~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=bc7f5cf8&x-expires=1784685600&x-signature=tcVlVfDTxqCSrhL70TlqXIcIGps%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '700645', '602284']",Wu8wWAAAAACOV4AEeERJl-yievH_HBsschCJLQEh0Fzg7qXol039vQ,3944308,{'formatted_range': '₱10K+'},Deng,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5790}}",adellacos,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/00b8108b87e50f22f7fa2ceca3cc8e7f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=e4ba0f37&x-expires=1784685600&x-signature=bViaJABGbbAqHJa7BX8Sopznt%2BU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,482,"['601450', '601352', '700645']",fCCROQAAAACOV4AEeERJl-yievH_HBss09yotCDJeiYHQm61VOb3pw,33980,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",MRS. DE GUZMAN 💍🇵🇭🇪🇸,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5074}}",mrs.deguzman20,"{'amount': '15859.0658', 'currency': 'USD'}","{'amount': '15808.437537', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/14d69c0d0235fef70793df97db146ae9~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=594951bd&x-expires=1784685600&x-signature=aPgtlvN7fWqVgMUQZLFklzxTZII%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},13324,14920,"['600001', '601450', '602284']",62tUzwAAAACOV4AEeERJl-yievH_HBsscXwfdPcnjG5pDywQREBjtg,891636,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",@KrystalReyes08 on IG ✨,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6667}}",krystalreyes08,"{'amount': '99571.992079', 'currency': 'USD'}","{'amount': '58839.175271', 'currency': 'USD'}","{'amount': '29.029091', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/fb8e9ee1d264204f909ad2d9fb9f1363~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b27438e5&x-expires=1784685600&x-signature=clw6IQKdTTAzJRMcvLqvUy5MQSs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},133677,2986,"['601450', '700645', '700437']",KBhfDwAAAACOV4AEeERJl-yievH_HBssJqFHGVQ1xqjR9v15M-ad3w,2178734,{'formatted_range': '₱10K+'},CEO OF PAMPAPUTI,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6190}}",motherlou,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7a6308de360802e42c6cf75689454480~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=5a8cafb1&x-expires=1784685600&x-signature=lsamG6rwK8r%2FHdr27b7kSGkBYgs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '601739', '605196']",m3KvMQAAAACOV4AEeERJl-yievH_HBssc-kiFwYwhvIrgerjrl4ZNA,1563,{'formatted_range': '₱10K+'},lotfuyqopk,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2383}}",lotfuyqopk,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2de985c3e7b5697ddb0345f28637e390~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ddb4675d&x-expires=1784685600&x-signature=ofRekmAGA2BF%2FlrZzkthJF%2BciQY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1361,"['600942', '801928', '602284']",OjX16gAAAACOV4AEeERJl-yievH_HBssLMogjZiSaMeXxo2KnUlvUw,27501,{'formatted_range': '₱10K+'},Karen Anonas,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5461}}",karenanonas,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6ad1cc69&x-expires=1784685600&x-signature=g%2FcDcRC8WBoHUGgLyEFzOkhLJ5M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '601739', '605196']",QRYYjgAAAACOV4AEeERJl-yievH_HBss4IaE0WNy9sRMcuGgAQAF3A,17,{'formatted_range': '₱10K+'},DL707,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'MALE', 'percentage': 4117}}",dl70794,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6ad1cc69&x-expires=1784685600&x-signature=g%2FcDcRC8WBoHUGgLyEFzOkhLJ5M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '601739', '605196']",wvWCCAAAAACOV4AEeERJl-yievH_HBssoGCY5fVpWxx9iObHRT_FKA,8,{'formatted_range': '₱10K+'},involveasiaph01,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6250}}",involveasiaph01,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2d9e6e29512e9889eb6096ba62a3e3eb~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=7ae3f25c&x-expires=1784685600&x-signature=I350%2BsuyVH3Uq7yDzBaheNuLLKQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,47071,"['601450', '700645', '600001']",0XRwigAAAACOV4AEeERJl-yievH_HBsscxvtc2Wbx6tJL3Qrnbo-kg,57350,{'formatted_range': '₱10K+'},elaizacat,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2125}}",elaizacat,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/032f4269f13c4bda032fdaa7e351c094~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b7e14c4a&x-expires=1784685600&x-signature=W9YOqTE3ltOLHsWi%2FVC4%2BLfCKrc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,569,"['603014', '604206', '700645']",o8ikOgAAAACOV4AEeERJl-yievH_HBssU2lSASF_iTQsHZHYiBhQRw,23213,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",SkyLouise,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 3327}}",_skylouise,"{'amount': '13783.550017', 'currency': 'USD'}","{'amount': '13743.890024', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6601f7186b4029adbd6bb9570f89f168~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=e500e803&x-expires=1784685600&x-signature=Tl7senyOnqNXFfQEy83fFx%2BPRDs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '601739', '600001']",xCFIZQAAAACOV4AEeERJl-yievH_HBss2Yqbawi4Wftfu387JhF3EQ,0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Quk_ph3,PH,"{'age_ranges': [], 'major_gender': {'gender': 'FEMALE', 'percentage': 0}}",quk_ph3,"{'amount': '654004.306669', 'currency': 'USD'}",,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e9ab0d828dbdba646d18bd78f05436e1~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=62e48755&x-expires=1784685600&x-signature=0vXsQSgWAlHzb3rjM2dNQx5LO0E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1378,"['601450', '700645', '601755']",6bQLFgAAAACOV4AEeERJl-yievH_HBssaF8Uxi616bM11DPzNC8rcg,72973,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",jay ౨ৎ,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3776}}",jayhigashiyama,"{'amount': '27177.527549', 'currency': 'USD'}","{'amount': '27106.600048', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3d584b361335bcd88931a0444da6a352~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=a11c4379&x-expires=1784685600&x-signature=%2FYlOIKxsxX1qkMedOd5e%2FV4bRRs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '601739', '600001']",yJHLEAAAAACOV4AEeERJl-yievH_HBss0zwVS1hGagjS2uJ9eOf8Zw,0,{'formatted_range': '₱10K+'},Manh Vinh,PH,"{'age_ranges': [], 'major_gender': {'gender': 'FEMALE', 'percentage': 0}}",manh.vinh82,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6ad1cc69&x-expires=1784685600&x-signature=g%2FcDcRC8WBoHUGgLyEFzOkhLJ5M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '601739', '605196']",qGplFAAAAACOV4AEeERJl-yievH_HBssf5iT-sNrI34fhhJUZosAqg,5,{'formatted_range': '₱10K+'},deepleaper08,PH,"{'age_ranges': ['AGE_RANGE_35_44'], 'major_gender': {'gender': 'MALE', 'percentage': 4000}}",deeplykowhi,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6ad1cc69&x-expires=1784685600&x-signature=g%2FcDcRC8WBoHUGgLyEFzOkhLJ5M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '601739', '600001']",76u46gAAAACOV4AEeERJl-yievH_HBssRuPajwjA_UdML_c-cOY8cQ,1,{'formatted_range': '₱10K+'},Super Tanya,PH,"{'age_ranges': ['AGE_RANGE_35_44'], 'major_gender': {'gender': 'MALE', 'percentage': 10000}}",super.tanya92,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6ad1cc69&x-expires=1784685600&x-signature=g%2FcDcRC8WBoHUGgLyEFzOkhLJ5M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '601739', '605196']",0RFWIwAAAACOV4AEeERJl-yievH_HBsstWx_jsTo2lvOIsfYvT0mNQ,4,{'formatted_range': '₱10K+'},involveasiaph02,PH,"{'age_ranges': ['AGE_RANGE_55_AND_ABOVE', 'AGE_RANGE_35_44', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 5000}}",involveasiaph02,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6ad1cc69&x-expires=1784685600&x-signature=g%2FcDcRC8WBoHUGgLyEFzOkhLJ5M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '601739', '605196']",T51HRwAAAACOV4AEeERJl-yievH_HBsscpim0sGFIiscz9pYkPWviA,1,{'formatted_range': '₱10K+'},ShopAtHomePH,PH,"{'age_ranges': ['AGE_RANGE_35_44'], 'major_gender': {'gender': 'MALE', 'percentage': 10000}}",shopathomeph,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6ad1cc69&x-expires=1784685600&x-signature=g%2FcDcRC8WBoHUGgLyEFzOkhLJ5M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '601739', '605196']",Y0FkWAAAAACOV4AEeERJl-yievH_HBssDq2qfCd445LdEsL0V6KBuQ,7,{'formatted_range': '₱10K+'},deepleaper09,PH,"{'age_ranges': ['AGE_RANGE_35_44', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 5714}}",deeplzpe8m8,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-giso/d5fc81b6f37b7c70b990fef2fd244ce2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=361b6a61&x-expires=1784685600&x-signature=ncbYadVoNKUu9TkIPy%2FAFQIcJ68%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,11063,"['601450', '601152', '700645']",-ga4KgAAAACOV4AEeERJl-yievH_HBssogHEdmj2LkKaabuBunvaRw,2762990,{'formatted_range': '₱10K+'},Princess Thea,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6723}}",princess_thea14,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c118808d5a1a538204e92e528a21a97f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=0f11556b&x-expires=1784685600&x-signature=15UsRUrSJMgwbNZbtw99hLo%2F25s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '601739', '600001']",3MxrrwAAAACOV4AEeERJl-yievH_HBssPMIZu50b8vQOzmFDSvHglQ,15,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",iflyad03,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4000}}",iflyad03,"{'amount': '7045467.868122', 'currency': 'USD'}",,
{'url': 'https://p16-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6ad1cc69&x-expires=1784685600&x-signature=g%2FcDcRC8WBoHUGgLyEFzOkhLJ5M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '601739', '605196']",DWtEHQAAAACOV4AEeERJl-yievH_HBssUuYPqP2hRKnouZ8Sf8Zj3Q,107,{'formatted_range': '₱10K+'},deepleaper77,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2056}}",deepleaper77,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/88a3d49b67119ee706828d457b6e1c6b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=f74ea8f6&x-expires=1784685600&x-signature=Pb%2B5%2BE%2B0DuZXt1DCvbd0hq96hRo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,2300,"['601450', '700437', '700645']",aPFsDgAAAACOV4AEeERJl-yievH_HBssd5ox7MjDG9juyYWpeS8Mzw,81790,{'formatted_range': '₱10K+'},Batangueña 🇵🇭,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5428}}",msbatanguenashop24,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-giso/341b09996eadbfc5a462d24da71c499b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ff4df468&x-expires=1784685600&x-signature=pV6srP6iBLVL%2BA7TBLoqcuOGjeQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},79702,0,"['953224', '601450', '604453']",S6FZ4gAAAACOV4AEeERJl-yievH_HBssSkdIhGJfLt7rJnz6XO9FCw,1037935,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Melissa Ricks,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6906}}",itsmelissaricks,"{'amount': '233022.633593', 'currency': 'USD'}","{'amount': '4178.278027', 'currency': 'USD'}","{'amount': '228563.5585', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/36fdd14e7112a1e9615b5f1a99884cea~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=45ff52ee&x-expires=1784685600&x-signature=u8mxBDmEEupkepwi3mNvY3z2pbo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,57564,"['600024', '700437', '600942']",AJLt0QAAAACOV4AEeERJl-yievH_HBssPEySRQlSTaS5c3TXbJhZQQ,1390849,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",StephenUpdates,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2586}}",stephenupdates,"{'amount': '159335.380175', 'currency': 'USD'}","{'amount': '158868.024436', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6ad1cc69&x-expires=1784685600&x-signature=g%2FcDcRC8WBoHUGgLyEFzOkhLJ5M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '601739', '605196']",qzW7UgAAAACOV4AEeERJl-yievH_HBss0Sy1WPJ13ATeq9jv2tYvDA,41,{'formatted_range': '₱10K+'},deepleaper99,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2439}}",deepleaper99,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f7185aee01d653f3fa34ba897b7e09b1~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=f00008f0&x-expires=1784685600&x-signature=A79RuKO82Jy%2F4am1r%2Fp73OuuCjc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},13965,1459,"['600001', '604453', '601450']",xNkyVQAAAACOV4AEeERJl-yievH_HBssUoU7DFiQPs7gyCytwbv7uw,341208,{'formatted_range': '₱10K+'},Luna_Recos🌸🌷🌷,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5298}}",ysha_moon,,,
