avatar,avg_ec_live_uv,avg_ec_video_view_count,category_ids,creator_open_id,follower_count,gmv_range,nickname,selection_region,top_follower_demographics,username,gmv,video_gmv,live_gmv
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/36d195756e27e5801e85bce92f77dbe7~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=2197a614&x-expires=1784124000&x-signature=RXMG3METiuWbc9c0SvernDcbnbo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},583.0,356.0,"['602284', '700645', '604206']",z7_8nwAAAACOV4AEeERJl-yievH_HBssABLE1LjwoqZ3dLgZRYp4Cw,4206.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",honey bee 🐝,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4977}}",hanabishi330,"{'amount': '29567.241917', 'currency': 'USD'}","{'amount': '25705.071844', 'currency': 'USD'}","{'amount': '3785.380851', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/fc904a7f18fa1901a7df2d8975329314~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=c1930c46&x-expires=1784124000&x-signature=fUY3KGSdKR0%2FTP6JmugiGfC6uGU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,193.0,"['700645', '604206', '601739']",CDvpXwAAAACOV4AEeERJl-yievH_HBsspkEQmGMDghzM8oWWtwGJuA,1835.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '1000', 'minimum_amount': '100'}",• Miss Jed •,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6228}}",miss.jed_collection,"{'amount': '501.607199', 'currency': 'USD'}","{'amount': '500.136831', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/592f5893f602d2e8d0e11dfedda3fc72~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=e0b22cd5&x-expires=1784124000&x-signature=lRqQAEPT18Ayrh7nSVuXTE2TfBY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,127.0,"['601450', '700645', '601152']",U7sY7wAAAACOV4AEeERJl-yievH_HBss1ctLeaTTSg7dJTeH7NBDgA,5888.0,{'formatted_range': '₱10K+'},zirinibility,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4512}}",zirinibility,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7f78ffeb69f97c88b73308cb865b17de~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b0753238&x-expires=1784124000&x-signature=NmSTi24fW3Xk8POE%2BS8LF42M8GA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,68.0,"['601450', '700645', '602284']",Tvog9gAAAACOV4AEeERJl-yievH_HBssTl1wBRV-NSOsGEFOKTKEIw,1450.0,{'formatted_range': '₱10K+'},Shiro,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4127}}",shirowades,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/233832d3da9012167809639b172436de~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8fdb8f14&x-expires=1784124000&x-signature=3Tzasjco24hfbo9%2FNmxV2rM25V0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,405.0,"['700437', '604968', '700645']",6zerUwAAAACOV4AEeERJl-yievH_HBssOptHQvqnBCQ2jv4ruBdaJw,2588.0,{'formatted_range': '₱10K+'},LYCANROC,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2226}}",lycanr0c23,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/0a62ea185419257288eb2744c25e6725~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=0e742165&x-expires=1784124000&x-signature=ey1txgKPMFuqs4BGKDrKPtDDvoM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,79.0,"['700645', '601739', '601450']",HobWsAAAAACOV4AEeERJl-yievH_HBss80QwbICG1e8xc7629DfLRQ,1980.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '1000', 'minimum_amount': '100'}",Joseph Salva,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5184}}",jsph.slv,"{'amount': '504.815244', 'currency': 'USD'}","{'amount': '504.815244', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/60f57b77736caede90126d152c1b49d2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b7b7560c&x-expires=1784124000&x-signature=Hx1I%2FlmfIhpxanBsulGInrooFM8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},289.0,0.0,"['603014', '601450', '604206']",lLPL_AAAAACOV4AEeERJl-yievH_HBssLqWQ_uMMemETb6R8ERr8nA,10808.0,{'formatted_range': '₱10K+'},Adel'assorted Products,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 4212}}",aajaffiliateofficial,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/71a5508c378d451c181d2ed0e7862206~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=e5ad2ea5&x-expires=1784124000&x-signature=GAKEFPO1RYSpf8OQPrP6TF2h2ww%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,634.0,"['603014', '605196', '605248']",mcqVcQAAAACOV4AEeERJl-yievH_HBss3Yo8f-vit3QdOvE9UQBL2Q,8539.0,{'formatted_range': '₱10K+'},Aurellanoshop,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 5133}}",leoaurellano5,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/059b22eb4fd33325a879843f34d37ad7~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b53eb532&x-expires=1784124000&x-signature=S7SYZ%2FXTF6XukBJ0%2B1AQTRuUYTE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},3534.0,1391.0,"['603014', '824328', '700645']",vdKnLAAAAACOV4AEeERJl-yievH_HBss7Eh4ROoZPRq02i9XiZ820A,16322.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",echo_fitness,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 6430}}",echo_fitness,"{'amount': '21225.094234', 'currency': 'USD'}","{'amount': '21020.838832', 'currency': 'USD'}","{'amount': '147.73101', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/516419058ca46ff6599001273e261356~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=33d5264d&x-expires=1784124000&x-signature=rnvWrG4Kpb%2F9XPeszkjlvRXfDGk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,392.0,"['603014', '600001', '604968']",CicXyQAAAACOV4AEeERJl-yievH_HBssWslnwiYJvk0WX-ck5mrwYw,10877.0,{'formatted_range': '₱10K+'},mrs.tauro_ILOCANA🪬,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2339}}",mrstauro_ilocana,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/df2c6620a326568b1b2970f72bf6aa78~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=1aed85e6&x-expires=1784124000&x-signature=9gSbLZurylEH%2FA6zgLgh9oFPOgw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},243.0,260.0,"['601739', '603014', '605248']",G23NxQAAAACOV4AEeERJl-yievH_HBssVeHx2_ALAmjv8HZLJyc6nQ,70044.0,{'formatted_range': '₱10K+'},🧿lutski shop🛍️🧿,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4043}}",lutski21,,,
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/20e0a184e69104bc93f157b181bd36a2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=96cc3db0&x-expires=1784124000&x-signature=rarCA5N6Jf20h7v%2B9fpjWBfqUNw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},474.0,615.0,"['603014', '824328', '605196']",aqNzLgAAAACOV4AEeERJl-yievH_HBssnf829ojqYTWf0dhGijNUog,23485.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",AL Shop Est. 2024,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 5263}}",alshopest.2024,"{'amount': '17918.133151', 'currency': 'USD'}","{'amount': '17774.727385', 'currency': 'USD'}","{'amount': '99.271828', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2edbdd9029382e8e99230e87e79927e1~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=f9a9e601&x-expires=1784124000&x-signature=H6BSWgQOuPVbgKOZuUW6b2z1VZY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,361.0,"['603014', '824328', '601755']",k_gBtwAAAACOV4AEeERJl-yievH_HBssMv9eF-cAbRsMeT5bi9eb5Q,4558.0,{'formatted_range': '₱10K+'},Eking Shop,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 2887}}",ironkinq06,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/74b94953fe70ed0a4962b0370075d805~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b9cc3a8a&x-expires=1784124000&x-signature=VAjM3k8fgtkz94xGdkw88Pwya1Q%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,267.0,"['603014', '824328', '601755']",zmjCtAAAAACOV4AEeERJl-yievH_HBssJoey_o7P_cXVU_crKowTIA,3114.0,{'formatted_range': '₱10K+'},itsMe Eking,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 3545}}",itsmeeking30,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/00bcf727091a9de825fcf76ec19ebabe~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=bcbd6369&x-expires=1784124000&x-signature=QP2O3xXxRlVFNlIPeRoLLhEm7ZY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,24.0,"['603014', '601152', '824328']",iegv9wAAAACOV4AEeERJl-yievH_HBsswzZjbrkYCyHOfu4KPqm2vg,2513.0,{'formatted_range': '₱10K+'},RECOS SHOP🛒🛍,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2119}}",recos.shop8,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/8e7a35d6c52d26e425745bdeefc91e2e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=e3c68198&x-expires=1784124000&x-signature=tf8cxJH9UDgP4rs3%2BokELstnu8A%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601450', '601739', '700437']",KRo3pgAAAACOV4AEeERJl-yievH_HBsseUAo39bBGAPfLwlOOql8Tw,1978.0,{'formatted_range': '₱0-₱100'},harveyyy,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 4266}}",harveypogiiii,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/61dfdfceeff3d741a63dba633b7d6458~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=11861e8e&x-expires=1784124000&x-signature=opz4j7Xvds9TFF%2BnQgQaLftLMZM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601450', '600154', '601739']",WBEo2wAAAACOV4AEeERJl-yievH_HBssxXx7LAN7FYcaPisN40oFlA,417.0,{'formatted_range': '₱0-₱100'},Harveyyy,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6235}}",harvveeeyy,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6ea9cecc4fa7e6edd1c6fd7dfb0a77d6~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=90979669&x-expires=1784124000&x-signature=Tiw2hCCW%2BCKZLpTAi3LA%2BUlz4mM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,['605196'],wJkfOwAAAACOV4AEeERJl-yievH_HBssfMXd3UYsiSFwacKP80OWAQ,1351.0,{'formatted_range': '₱0-₱100'},Harveyyy,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 458}}",h4rvsss6,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/28556c6c9377fe169042310d4e135235~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ec7f7b5b&x-expires=1784124000&x-signature=se5ko6xMFGip%2BqKECwZFoVip1ps%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601739', '601450', '603014']",01QqpwAAAACOV4AEeERJl-yievH_HBsslQAf1cpp0Qcj9voXF_KnVQ,926.0,{'formatted_range': '₱0-₱100'},HARVEYYY,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 5291}}",prince_optimist,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d5136c300e356ce1db3bb93945529035~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=39a321fc&x-expires=1784124000&x-signature=Mbw8Wjb9ctIitroEAmPBc70bAI8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['600024', '601755', '600942']",jo3zdgAAAACOV4AEeERJl-yievH_HBsskmlpTICBKGqMJo_tn1C8Jg,260.0,{'formatted_range': '₱0-₱100'},hrvyyy,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6500}}",hrvyy_mls,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/feada05e0e71e18286200daa03406512~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ff6d78bc&x-expires=1784124000&x-signature=UtOOpiIZ2aOE93n%2FZ9XT3y9cU80%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['824328', '605248', '824584']",BzZHMwAAAACOV4AEeERJl-yievH_HBssePsjIfldGJybb_rR-C972g,235.0,{'formatted_range': '₱0-₱100'},Harveyyy,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4468}}",harveygrabebacruz,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7c2900ea353bd849bf522d17cf342d61~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=d4f315e6&x-expires=1784124000&x-signature=bY36I1k%2F6d%2BWbOFX6UB%2B3MIyAPs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['604968', '601352', '824584']",02VcWgAAAACOV4AEeERJl-yievH_HBssDJSt3-kCzZkrCBrQ3oJb3g,53.0,{'formatted_range': '₱0-₱100'},Hrvyyy,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4905}}",hrvypgdngnn,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/fce46c0ab1a55fc63df3182fdd54922e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=9ffa5a0f&x-expires=1784124000&x-signature=0zozyXQgmNeluqxidbeIKN%2BpWAg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['603014', '601352', '824584']",EeVSpgAAAACOV4AEeERJl-yievH_HBsspI0Vr55-eqm18aorGVToag,17958.0,{'formatted_range': '₱10K+'},Harveyyy ⚡️,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 5827}}",harveyyy14,,,
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/5e1212639228797f03173eff7e737af5~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=273d32ea&x-expires=1784124000&x-signature=QzoXE9jhN20sZVaD6tE9vmEzo%2Bs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601152', '601755', '601739']",Ew7QFgAAAACOV4AEeERJl-yievH_HBsseW1Bqq_OLa8-DZZUgnWmjw,648.0,"{'currency': 'USD', 'formatted_range': '₱100-₱1K', 'maximum_amount': '100', 'minimum_amount': '0'}",Harveyyy,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6543}}",al.james42,"{'amount': '10.328986', 'currency': 'USD'}",,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/787b788f35d9d812ae8379b5644a1b68~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3f543f89&x-expires=1784124000&x-signature=HQW%2BpwKSiqEIzuO%2BX7b%2Fmax9JUI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601450', '605196']",XThh3AAAAACOV4AEeERJl-yievH_HBss6nAAvEtcOZtBE9V73Ng5_Q,337.0,{'formatted_range': '₱0-₱100'},Harveyyy,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5845}}",yagittttt,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6a39ea20cca3abebfc8e9411b5727298~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=a5ccdf03&x-expires=1784124000&x-signature=QQMPFkanIVkfNYY3cpFMFH6FDGI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,248.0,"['824328', '601352', '700645']",1IvEOQAAAACOV4AEeERJl-yievH_HBssEY2NzJQhEhRkrdH2ZqLFJA,25683.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Dey V.,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 2302}}",deyvfits,"{'amount': '22882.563933', 'currency': 'USD'}","{'amount': '22866.023989', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9256b63960f6127ae680c94237bbca9b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=d670b9f5&x-expires=1784124000&x-signature=oakzQ335yhFDLOT7YSt932xjqNk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601152', '802184', '602284']",j2XcMgAAAACOV4AEeERJl-yievH_HBssFMOVLvmTP75gAYRhTuOMIg,1026.0,"{'currency': 'USD', 'formatted_range': '₱100-₱1K', 'maximum_amount': '100', 'minimum_amount': '0'}",ARVEYYY,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 5043}}",shopwitharveey,"{'amount': '4.707789', 'currency': 'USD'}",,
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-giso/fc752be863dad8ab6ee64cf431f7c182~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8f24c50a&x-expires=1784124000&x-signature=UEm%2BHodlNVVS3f65bc8GfrXCGPs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601739', '601450', '604206']",AGJQhwAAAACOV4AEeERJl-yievH_HBssH-vxkYDObXtOcw9SKhxH7w,983.0,{'formatted_range': '₱0-₱100'},MartiniJanine,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'MALE', 'percentage': 5208}}",misisbeen,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/827ff25f2b14db8c333e92161f339248~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=c8edd3f4&x-expires=1784124000&x-signature=aRANAPvgTTvO%2BQruRqH03j5MQ64%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},440.0,110.0,"['700645', '601450', '604206']",2OYgYwAAAACOV4AEeERJl-yievH_HBssCZIqi0wkV_ms2h8jvuh8kQ,3174.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '1000', 'minimum_amount': '100'}",Ms. Myka🎀,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3022}}",mykaspace,"{'amount': '163.312296', 'currency': 'USD'}","{'amount': '154.232451', 'currency': 'USD'}","{'amount': '9.079845', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b3d85e92869fb8f3c662dc5056c050c5~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=a1aea164&x-expires=1784124000&x-signature=AKrtW3%2BIwKQQgXcSXa6BQQ%2FJ29A%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,7.0,"['700645', '604968', '605248']",3Fb9IQAAAACOV4AEeERJl-yievH_HBss-pdVFhzvZV68GW8h2b_99A,1001.0,{'formatted_range': '₱0-₱100'},MisisBee,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5474}}",mrsbeebeeshop,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/cf2e824a1d6860729c2813793b07e04f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=bde5a345&x-expires=1784124000&x-signature=k22F5Vv8ezAd2GkCgmddceCdLuQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,214.0,"['600942', '600001', '824584']",IXzJIQAAAACOV4AEeERJl-yievH_HBssMkvylgF-i7Pfno6vEINq3Q,1395.0,{'formatted_range': '₱0-₱100'},Cher Myle,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5928}}",misisbee_,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b8b8652925e9706adf5fafc13b36ae68~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ff78db5c&x-expires=1784124000&x-signature=lRgM73n2X6Skl9gDGQdJBblYZiU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601450', '602284', '601352']",uENJvgAAAACOV4AEeERJl-yievH_HBssiIiq8SOAx_bgvmGzk48Kfg,1702.0,{'formatted_range': '₱100-₱1K'},MisisPeee 🥀✨,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 7743}}",misispeee,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ce53e7169a7c7a4d2de2cd22654f5ffc~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=0c2950b5&x-expires=1784124000&x-signature=OL%2FF2kJLvW%2BV6hW6seWoS8FDtPc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,364.0,"['602284', '601450', '605196']",qRN8tQAAAACOV4AEeERJl-yievH_HBss1RgxJchxiXcjzr4y4jTDfA,19108.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",misisbeee,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6661}}",misisbeee,"{'amount': '13725.333625', 'currency': 'USD'}","{'amount': '13708.194679', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/54c37eaa8c347a83711b839ee1a46a96~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=f56c1a56&x-expires=1784124000&x-signature=9x4k2n0PIsTPKt2rZi6ho0%2Fu6IM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,443.0,"['700645', '601450', '824328']",lKOIOgAAAACOV4AEeERJl-yievH_HBssNF9nbBoKBHlQS-YN6hBHbQ,5883.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",MisisBee 🐝,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5027}}",tychi90,"{'amount': '1489.126663', 'currency': 'USD'}","{'amount': '1489.126663', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/068a3ccc8a0492d520c19b5ad6ba2887~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3e9da8fd&x-expires=1784124000&x-signature=Ufgv%2BYJwxMJTjXOpTtMsEZBDVt8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['802184', '700645', '604579']",sQgSJQAAAACOV4AEeERJl-yievH_HBssgm7shjoLCPLVTl_R-VSpPA,597.0,{'formatted_range': '₱0-₱100'},Mom reg,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5946}}",mommy.gine,,,
