avatar,avg_ec_live_uv,avg_ec_video_view_count,category_ids,creator_open_id,follower_count,gmv_range,nickname,selection_region,top_follower_demographics,username,gmv,video_gmv,live_gmv
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2ea0370014ed77d9d2c58ee7d89a8280~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6c22286a&x-expires=1784102400&x-signature=1eqN8KtmDJgJJY2hIlIaztZuY0E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,1133.0,"['824328', '700645', '603014']",mLyIMgAAAACOV4AEeERJl-yievH_HBss8ucNVqavdzwXmhwuBHfNAg,11711.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",clarkt,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 7291}}",clark_t21,"{'amount': '8075.52148', 'currency': 'USD'}","{'amount': '8019.3521', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/75af7595bf79e57c8a6945faed5a169d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=801f615f&x-expires=1784102400&x-signature=n8AstTheisqa2X8oyGEOtDsKsC0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},4179.0,3223.0,"['601450', '700645', '601352']",JFmrJwAAAACOV4AEeERJl-yievH_HBssA-HmUPjRgNTzgX2oNT2Dhw,448863.0,{'formatted_range': '₱10K+'},Kat & Pat 🌷,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6142}}",manalotwins_,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/badf322738f79db978a28f193372bc81~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6f92f92c&x-expires=1784102400&x-signature=SDVXyxDrYoYcMEjkunhCfrsxVjw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,70148.0,"['601450', '700645', '604968']",GGEdZAAAAACOV4AEeERJl-yievH_HBssfBztAzZCJV3Yx50I922K7A,228284.0,{'formatted_range': '₱10K+'},danitapaner,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 3748}}",danitapaner,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/5838a802236c4eee0d89cf4fcaf6dfb7~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=23757b4b&x-expires=1784102400&x-signature=HyNBaexn%2FS%2FQuFBS%2B5nWlrZ75Gk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,1146.0,"['601755', '601450', '600001']",9JY5hwAAAACOV4AEeERJl-yievH_HBssOO2aOV8yWvVF1CAusS-jVA,75280.0,{'formatted_range': '₱10K+'},hue.matter,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4270}}",hue.matter,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/8b0d64b5f703527970a73e1dc4a5d2ae~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=fb0534c2&x-expires=1784102400&x-signature=X7QiE3HTkIpG%2FVzkq1qV1GY3NoQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,2013.0,"['601755', '601450', '600001']",vBo6PwAAAACOV4AEeERJl-yievH_HBss_Ao9gZgWfAwFG959sm_owA,2912.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",berry🍓,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4261}}",berry_13jsk,"{'amount': '5727.927774', 'currency': 'USD'}","{'amount': '5726.790256', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/befba040922297abab594e2538609734~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=f98282de&x-expires=1784102400&x-signature=q5zrQqh4mIXGDpvHeBv%2F9hZK0ms%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},7675.0,648.0,"['824584', '601755', '600001']",baR3XAAAAACOV4AEeERJl-yievH_HBssME04e_Ncv7-FXPvjvxvy0w,36637.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",The Cebuana Recos,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5900}}",thecebuanarecos,"{'amount': '31682.701065', 'currency': 'USD'}","{'amount': '3786.081525', 'currency': 'USD'}","{'amount': '27728.287145', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e08cd9e2dea6b6675ec5812470db68d5~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b1f059ed&x-expires=1784102400&x-signature=wad1z8O7Rtmp5qdg%2B%2BfnfKAxqWA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2413.0,476.0,"['601755', '604206', '802184']",Wo8m0AAAAACOV4AEeERJl-yievH_HBssLbHnE2Dw8iqyZ6zEH0sL-Q,16699.0,{'formatted_range': '₱10K+'},Hello Knoll,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3855}}",helloknoll,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/da2b77b1276488773bbc897c1221f2ee~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=9d997d17&x-expires=1784102400&x-signature=r87G5cNj1Q1LgQdrEUXLIy68DRM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},789.0,566.0,"['700645', '602284', '601450']",T83y1wAAAACOV4AEeERJl-yievH_HBssTtp-wkSlPFyIXZnU7xLVaA,30450.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",Gaze | Pharmacist,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5064}}",gazepharmacist,"{'amount': '9298.277399', 'currency': 'USD'}","{'amount': '5275.043047', 'currency': 'USD'}","{'amount': '38.333122', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/a6d77ef4e82293bcf6945a89286f32fe~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8550271c&x-expires=1784102400&x-signature=dpLByzi46l0y7Y%2FmEcFzLv1vDbw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,638.0,"['601450', '700645', '601755']",zrCvhQAAAACOV4AEeERJl-yievH_HBssOkPp29bavvQPieBKNYe7vw,57083.0,{'formatted_range': '₱10K+'},abbygail,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6819}}",abbygail4444,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2d225068d0d172b1ee71326dfde0e3b8~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=deafc03b&x-expires=1784102400&x-signature=edN4HUHb1vxavPcW8%2FWd3WMhaUM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},4725.0,1175.0,"['700645', '602284', '601450']",93dG_QAAAACOV4AEeERJl-yievH_HBss-EslFyJkbk05o1-i-lmnsw,85634.0,{'formatted_range': '₱10K+'},pharMOMcist 💊👩🏻‍🔬,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5660}}",yanna.santillan_rph,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/5b5a6236ae8125829aa7e915641d2b31~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=2587e141&x-expires=1784102400&x-signature=%2B4bKEAQYN2mPfqV7oU3hWA35Xks%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,38176.0,"['600001', '605248', '601450']",jCuTewAAAACOV4AEeERJl-yievH_HBssRV5SAE_YqWvkaNA7CwMuSw,551814.0,{'formatted_range': '₱10K+'},Hubby David,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5991}}",davidmercadoofficial,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6334c5d5b40c41c7788abb1820662854~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8a62cb90&x-expires=1784102400&x-signature=qBKWxyt%2Fd4ciJoMF%2BnVG4Nih0NY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601739', '601450', '601152']",4W8FyQAAAACOV4AEeERJl-yievH_HBssxxNMb7dUewrQzFMY1NanCQ,1253.0,{'formatted_range': '₱0-₱100'},oxygen,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 6648}}",peonyyyyy3,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2f0ec662ad0916305b491f0b9c4d6aa2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=9e4007e4&x-expires=1784102400&x-signature=GRkczZ7PwJNia%2BcetIqeo5Zjvos%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},10.0,989.0,"['601755', '700645', '602284']",2uZntQAAAACOV4AEeERJl-yievH_HBssYQV90ueAputxVctBcbZ06A,11219.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}","⋆. 𐙚 ˚ RIA, SN ⋆. 𐙚 ˚",PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6084}}",peonyyyyyy3,"{'amount': '6423.121619', 'currency': 'USD'}","{'amount': '6416.516843', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/51763816397b130a5754f6c2631ea5c4~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=0fdc8e95&x-expires=1784102400&x-signature=PZXhyjldP29j9eiZ4KGpEgGuSV4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,1077.0,"['700645', '601450', '601352']",h8o8OwAAAACOV4AEeERJl-yievH_HBssjT5AjpurW5AgMeP2kzkdLA,8217.0,{'formatted_range': '₱10K+'},aiyhennnice,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4545}}",aiyhennnice,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/4cd360656c976c5d69745e5fad593937~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=e88a75c5&x-expires=1784102400&x-signature=cwRd2cVCsqTSCbOvy6EO9HsO7KU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,1255.0,"['700437', '602118', '601450']",6fK5VQAAAACOV4AEeERJl-yievH_HBsseS0ebAj-uKcxOxc8jjD_AA,31978.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",AL LE AH 𐙚,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3655}}",ms.leasira,"{'amount': '15665.219707', 'currency': 'USD'}","{'amount': '15363.719488', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6eed34535b1cf551a1e8aeafcadf838e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6016089b&x-expires=1784102400&x-signature=f5G7zd4EG6gcEOqW%2BBG3haRWQRQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,1100.0,"['700645', '603014', '600024']",NEQJfwAAAACOV4AEeERJl-yievH_HBssrsu_FD4uAWlux4UVoNVZXw,5305.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",BENTAmbay25,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 5714}}",bentambay25,"{'amount': '19929.495528', 'currency': 'USD'}","{'amount': '19830.715707', 'currency': 'USD'}",
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c1192ebd981b4fdb232fb959fc84f46b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=49cd5241&x-expires=1784102400&x-signature=DOli02SoEsvEtlgJ%2F7u%2BgPm19j4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601739', '601755', '601152']",i3SrjgAAAACOV4AEeERJl-yievH_HBssk7gzFk7p12SBc4otCL9OJQ,7755.0,{'formatted_range': '₱0-₱100'},ms_qirlie.m,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 8510}}",girliespaghetti,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/5b30b296a77f6b11920fc0f8f711447b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b8ad830f&x-expires=1784102400&x-signature=JRcvz%2ByfmbqijPSxu9ecQmmiycs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},66.0,334.0,"['700645', '603014', '601450']",O06OewAAAACOV4AEeERJl-yievH_HBss6HPm7F_vojnsAXg-KXRDfg,28609.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Mommy Carol ✨,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4054}}",mamahcarol,"{'amount': '11088.867791', 'currency': 'USD'}","{'amount': '10949.246841', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d3bc38427bfe609d84d6ba6a4fd78471~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=47913f1a&x-expires=1784102400&x-signature=4LrPdBBjyd6eCk4ddCB6hkfqtoE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601352', '700645', '601450']",OIp4NwAAAACOV4AEeERJl-yievH_HBssSQ2bdesThWbRYklcZOc4sw,242.0,{'formatted_range': '₱0-₱100'},C H R I S T I N A 🌙,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 4958}}",potato_chic_,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e3a5a2ea48719b0e77deb876f52513f2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3e34a5e0&x-expires=1784102400&x-signature=luODLNeBxY%2FZ9MQTvQDkbY%2Bx42E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601450', '602284', '802184']",8mMDSAAAAACOV4AEeERJl-yievH_HBssFyIY05qk1_e_MoySmT1o1Q,997.0,"{'currency': 'USD', 'formatted_range': '₱1K-₱10K', 'maximum_amount': '100', 'minimum_amount': '0'}",Mariah Shop 🎀 / FTM 🌸,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5085}}",mquintos,"{'amount': '61.593386', 'currency': 'USD'}",,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/0cbd1fb22ea59ffa78a11b36cd0991b4~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=7c5ca883&x-expires=1784102400&x-signature=liHtze1VRFX78C9Ksq9Au9rpaww%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601450', '605248', '604968']",lPFXeAAAAACOV4AEeERJl-yievH_HBsseCvRv9lUqLbO19NlBte5rw,779.0,{'formatted_range': '₱0-₱100'},Princess,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 5994}}",prin_sesaaa,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/67939f267431bd602761e23c0f33bada~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=c97ca586&x-expires=1784102400&x-signature=KdsHDykno8xpeHCWI6%2Bh81jS6ps%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['824584', '605248', '601303']",SJ0PGAAAAACOV4AEeERJl-yievH_HBssybMZcZI5bMCEhXZ9ZkIfow,1135.0,{'formatted_range': '₱0-₱100'},prinssessaa,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 4541}}",urfv_prncs,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/12b82499618009fb61e0bbd2c55c8d24~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=a7863ec1&x-expires=1784102400&x-signature=OZktNXh2fYVAhX%2FA39RBf3TzDzc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,1380.0,"['601152', '601352', '601450']",qIpktgAAAACOV4AEeERJl-yievH_HBssn2MwRBMCBz1d1fzxInY-CQ,26909.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Prinsessa,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5584}}",prin_sessaa,"{'amount': '70111.31239', 'currency': 'USD'}","{'amount': '69975.197261', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3d637d9dac33e02e9364944507cbfd07~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=5cedd791&x-expires=1784102400&x-signature=yV2lcJBLYBq%2FGnnT8Ag8fjxFtMU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,559.0,"['601450', '700645', '700437']",AUK0EgAAAACOV4AEeERJl-yievH_HBssmYgADDlZ79csIR360sW-0w,17992.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",🧿Prince.Jacob🧿,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'MALE', 'percentage': 3940}}",pr.ince_12,"{'amount': '6789.83944', 'currency': 'USD'}","{'amount': '6701.451416', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/11092908bfae90d1a0149061420efb07~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=32390542&x-expires=1784102400&x-signature=1CTrpNqK9r1gZFddV2%2BUg0ustDk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['601739', '600001', '601755']",vl0yJQAAAACOV4AEeERJl-yievH_HBssAdYhxvQ6h_KcUgcn-PYbzA,61.0,{'formatted_range': '₱0-₱100'},tktkfnd.ph,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6557}}",tiktokfinds.ph24,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/164a903151cc1347c69bc22de13f5a23~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=04ffe0d8&x-expires=1784102400&x-signature=Rrfu9zwQz%2F2n%2F8Lp6Sfw%2Bqf4H4A%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,0.0,"['604968', '604453', '824328']",AX9ViQAAAACOV4AEeERJl-yievH_HBssXNzwmUKq0-0PjM754FHjJg,2314.0,{'formatted_range': '₱0-₱100'},Tiktokfinds.ph25,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5570}}",tiktokfinds.ph25,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/01c2e167ec8c77ef9f8da5fea21cb869~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=40b8067d&x-expires=1784102400&x-signature=rA46aAno03L85sUm0xbc8vzw2to%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,445.0,"['700645', '601450', '601739']",Wcx1pAAAAACOV4AEeERJl-yievH_HBssOlhRkWmP1Qvy_4v4w796EA,18575.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",𝓜𝓸𝓶𝓶𝔂 𝓥 🌸,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 4163}}",tiktokfinds.ph22,"{'amount': '7919.458763', 'currency': 'USD'}","{'amount': '7913.697468', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e87f4ed5834b16b6c7b002db203b07ab~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=49b49b98&x-expires=1784102400&x-signature=66aVH%2FmywpuppUiF9wKHXdEX91w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,33.0,"['700645', '600001', '604968']",JhHP8QAAAACOV4AEeERJl-yievH_HBssomh-3YZ3ZURpcIE355x1DA,1310.0,{'formatted_range': '₱10K+'},FEBIE ANN♥,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3152}}",febieann4,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/73cca18df1c46b10ecd7a97431c8fde1~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=21d756c4&x-expires=1784102400&x-signature=LQq%2BWvfON0aWfTZK%2B2tDDUADkZY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,177.0,"['700645', '601450', '700437']",A-MwAAAAAACOV4AEeERJl-yievH_HBsspB04GMJ-P2wSU2D3hq4qnQ,12682.0,{'formatted_range': '₱10K+'},jeni 𐙚 ̊,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 7856}}",notme_jeni,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ecafcb918fc5c74a88662cbc6781087b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3cc58b83&x-expires=1784102400&x-signature=dRdx7Ocuil3ShA7xEyCgB6VEEbE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},7835.0,2545.0,"['601352', '603014', '600024']",sYScagAAAACOV4AEeERJl-yievH_HBssTCbgWqBi7IslKuD2Ixrc4Q,111572.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Bobby Tan,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3813}}",lordbobbytan,"{'amount': '133993.962192', 'currency': 'USD'}","{'amount': '133213.526091', 'currency': 'USD'}","{'amount': '522.109829', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/175889b151384cfc2b332ba77ae44a47~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=2d1af9ec&x-expires=1784102400&x-signature=zsTUrYUmS5M2219sz6rKZxlqKrg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,561.0,"['601450', '700645', '603014']",x9q0ugAAAACOV4AEeERJl-yievH_HBss2BFepIWY0zX-PJkEjPnGMA,24000.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",SEÑORITA Premium Co.,PH,"{'age_ranges': ['AGE_RANGE_35_44', 'AGE_RANGE_45_54'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4592}}",senioritaroxana,"{'amount': '17896.273679', 'currency': 'USD'}","{'amount': '17823.206307', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/88446ead123d6e5aee8cd287e19a4134~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=f6c6d67a&x-expires=1784102400&x-signature=%2FdNDvRK8yMzWYFwbn3M14lKOlw4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,124.0,"['700645', '601739', '601450']",ZSocQgAAAACOV4AEeERJl-yievH_HBssBnmYdsy60wzWs9nDfL4r5A,16916.0,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '1000', 'minimum_amount': '100'}",Ambrosia,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 2514}}",ambrosia539,"{'amount': '338.937066', 'currency': 'USD'}","{'amount': '323.622244', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/6785880a8988da9f34425d0f6d797756~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=adffa87f&x-expires=1784102400&x-signature=LWbWd2oW5HS62zE4ABwa996yvc8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0.0,1680.0,"['700645', '601739', '700437']",AMug1gAAAACOV4AEeERJl-yievH_HBss_v78POKsTjQxQnK1YnevLg,3490.0,{'formatted_range': '₱10K+'},disisvy,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 4423}}",disisvy,,,
